event,tournament_url,round,group,game_url,white_username,black_username,white_uuid,black_uuid,white_rating,black_rating,target
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787661,umuterdemgunduz,hikaru,0016479a-a347-11e9-b619-7d5b9e8b8800,6f4deb88-7718-11e3-8016-000000000000,2682,3316,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787663,lachesisq,gorindeshi,ea103016-2647-11e6-8040-000000000000,af27c69c-36ef-11ee-afee-879979d51b45,3279,2678,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787665,jaisankars,nikotheodorou,cb754d68-e4f6-11ef-a68a-9be73e69b3c8,4d8a88c8-4b2b-11eb-89ec-1b7cb3f4e61a,2677,3252,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787667,gmwso,gcamachomartinez,50758188-90e9-11e6-8018-000000000000,fdec591c-c7f8-11e7-802e-000000000000,3230,2691,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787669,dey2580,ghandeevam2003,750ce062-0d0d-11e8-8014-000000000000,634b94f8-a0dd-11e4-8014-000000000000,2675,3233,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787671,oleksandr_bortnyk,sn2022s,12d55bb4-1907-11e6-805a-000000000000,736147d0-7111-11e9-a2c9-95fc7a164d54,3228,2673,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787673,pizzalover2502,sibelephant,04828fea-e61d-11ef-8507-4390dc4c1d24,8961cafa-071e-11e7-803c-000000000000,2670,3223,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787675,fairchess_on_youtube,theinfinity011,bb226e5c-5126-11e3-801a-000000000000,845d608a-00fa-11f0-83e6-a5920bbc114d,3221,2669,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787677,yohankrokov,micki-taryan,8d6419fe-e4cd-11ec-b461-d92f3cf840d7,d3c47dee-a6de-11e7-804c-000000000000,2667,3220,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787679,polish_fighter3000,vladgoncharov,32b2e99a-7bb3-11e8-8042-000000000000,8a783616-28ab-11e5-800e-000000000000,3220,2667,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787681,cosmokramer2260,konavets,b3ee9a54-a792-11e7-8008-000000000000,ef1e2854-f97a-11e1-8022-000000000000,2664,3218,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787683,parhamov,maxleto,c294f900-d587-11e6-805a-000000000000,a1d51164-1db3-11e6-801e-000000000000,3218,2662,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787685,itay121,bogdandeac,cb9cccfa-ab6d-11e7-8042-000000000000,09020b6e-a98a-11e6-8028-000000000000,2660,3215,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787687,miterryble,mattheii,b9c64c6e-bd08-11e4-8016-000000000000,db169994-ed6e-11eb-928e-bff0cb165519,3213,2660,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787689,gh6999,mishanick,fa7cc6f0-4a50-11ee-9774-5d994a4dbf73,b0db2a38-fe9b-11e3-802a-000000000000,2660,3210,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787691,faustinooro,mwpchess,33ad20e4-a2bd-11ea-b263-552d83177043,cb015c32-13a4-11e6-8012-000000000000,3201,2659,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787693,egehany09,wonderfultime,0a7e480e-84ce-11ef-aa2a-592b7af4c023,ca45ce90-c60d-11e3-8004-000000000000,2658,3201,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787695,sina-movahed,mathiascasalaspro,c14d8700-eaab-11ef-a5ef-f1a08612e48b,d2f1b3a4-bb31-11ea-972c-972b0b4b89e3,3200,2658,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787697,il_cavallo_matto,lyonbeast,322f4adc-aedc-11ea-b13e-6f7ad1d9bdc6,50ef5ad0-dc0f-11e3-8008-000000000000,2670,3183,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787699,chesswarrior7197,nigirisushies,7502a14e-eca9-11e2-802a-000000000000,6a8aa0be-ea46-11e7-8012-000000000000,3197,2654,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787701,lion-al-messi,jefferyx,a42d16c6-85c7-11e9-9dfd-1fe4367f9c47,562a009c-a252-11e2-801e-000000000000,2653,3177,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787703,artooon,bazar-wokzal,b24ec2c4-1400-11e9-801a-000000000000,8e53d6f4-5d70-11e7-8044-000000000000,3175,2651,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787705,kaidanov,javokhir_sindarov05,4004d77a-d563-11de-8048-000000000000,af06f526-947c-11ee-a36e-eb1284cd065a,2651,3172,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787707,andreikka,vesper2018,0cbc3ddc-7384-11e2-801e-000000000000,85779c9e-821a-11e8-8012-000000000000,3169,2648,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787709,nastyahn,msb2,df02191c-22dc-11e8-8000-000000000000,8e1a4e10-bb84-11e4-802c-000000000000,2662,3149,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787711,grischuk,juan-jose-taylor-rodrigue,b5ffabc2-daa1-11e5-803a-000000000000,641e11e4-1431-11f0-ae71-17e7ecc59ca2,3163,2642,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787713,kasimovr21,chessfighter_2011,d0963dfe-bddc-11ed-9001-137dd82afe4c,75a19408-3339-11e8-8008-000000000000,2650,3153,draw
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787715,fabianocaruana,earlybird2012,5ebdca54-8f15-11e2-800a-000000000000,6fc695f8-5b81-11e9-994b-bf6e2ad01302,3156,2641,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787717,fh2411,amintabatabaei,2335ddc4-d2d9-11e3-8048-000000000000,dfc22e4c-96c8-11e6-801a-000000000000,2639,3146,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787719,sergoy,kingside_rook,78a09dbe-46dd-11e7-8056-000000000000,c20bc4ee-ff60-11ea-ad08-55d00ca51a8d,3138,2638,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787721,nobodyjeroen,gm_dmitrij,83f76742-913a-11ea-8f30-9b3af02527dc,9e64a99e-e7a4-11e5-8030-000000000000,2636,3136,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787723,rezamahdavi2008,samdanov,87dd2178-8352-11e8-8028-000000000000,8441b428-cae4-11e8-8022-000000000000,3128,2642,draw
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787725,patricius007,zhuu96,b14a6e20-6aba-11ea-89a7-1d65baf04052,29eedb12-7d5a-11e4-8028-000000000000,2633,3128,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787727,rud_makarian,kz_champ_gm,0485bd6a-cb6f-11e9-8077-4d57caf8aac3,7beb7a82-1a0d-11f0-962b-cdad8d7bf74e,3123,2632,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787729,coachsuhaas,vincentkeymer,f86cc7ce-c5b8-11de-8029-000000000000,9118af64-0e4f-11e8-805a-000000000000,2631,3120,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787731,suyarov1,drwonderkid,73463d00-763a-11ed-81ef-cf9146ae336d,67bdf47a-f3a9-11ef-94e3-89d1062c0b05,3118,2631,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787733,janmur7,shield12,87d116c4-d633-11e8-805e-000000000000,82287630-10ae-11e9-8000-000000000000,2630,3104,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787735,frederiksvane,opqrc,94e04da4-9b82-11e7-805e-000000000000,13ef3816-c270-11ed-8a06-b99e7451257b,3101,2630,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787737,smiechu,shimastream,f5f383a6-0b92-11e8-8008-000000000000,0c1e10ec-e61a-11ea-8309-b1ffcba27d11,2629,3083,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787739,sanan_sjugirov,midgardsormur,7069ad12-71b4-11e4-8022-000000000000,ff7d46f2-7e19-11e7-8058-000000000000,3082,2625,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787741,apollonzerotv,igor_janik,d10059fc-8eb6-11e6-804a-000000000000,340b62ba-3bed-11e2-8040-000000000000,2624,3079,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787743,turboplombir,nexoknight11,7373e45a-4ea3-11eb-8f41-c5208a31b0be,93db6bb0-0c23-11e9-8062-000000000000,3077,2624,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787745,ybothg,matthewg-p4p,d9b313ae-5c12-11e6-8046-000000000000,cfcc23e0-6616-11e6-805a-000000000000,2621,3069,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787747,vaathi_coming,kimkibo,1727537e-100e-11e9-8032-000000000000,630804d4-bdc3-11ed-920e-fffc14897d9e,3052,2635,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787749,guillead1,sergeant_james,01d2faa2-a9ed-11e1-801a-000000000000,46ac2e98-d01b-11ef-b96a-7b4f86d641d2,2618,3067,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787751,chito89,ural58,477557ca-32c2-11e4-804a-000000000000,eb13f844-b84f-11e7-801a-000000000000,3067,2618,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787753,alomaterapia,rasmussvane,b57e76c4-6f44-11ea-8467-354da875516e,8059021e-c247-11e6-8038-000000000000,2616,3065,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787755,ohanyaneminchess,saihanthiha,872e6746-81f4-11e8-8062-000000000000,9e332ac0-5baf-11e6-8040-000000000000,3057,2615,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787757,elnaz_kaliakhmet,harsha_bharathakoti,a09c19fe-f96a-11ea-884b-0dca46a73c88,15be85c0-ab47-11e7-8030-000000000000,2609,3045,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787759,angry_twin,wpwpwp-2015,ebf724d4-de43-11e1-802a-000000000000,eb4bd5c8-8afa-11e4-8000-000000000000,3022,2624,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787761,dosto07,anton_demchenko,a105c37c-8caa-11ea-a515-335706bb5e77,002b5446-cc88-11e3-8034-000000000000,2608,3038,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787763,gmbenjaminbok,joliyroger,7e8a2336-bcf5-11df-805b-000000000000,9330148a-914d-11ea-bce5-79fb359eb6a4,3036,2606,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787765,kielinkei,jumbo,492f5caa-95e4-11e1-800e-000000000000,84c4302a-a74f-11e6-804a-000000000000,2622,3017,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787767,beca95,noname372k,5b16b2b0-efce-11e3-8006-000000000000,712ac3dc-c26b-11ee-aef6-07f4fe91a317,3032,2606,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787769,wunderkind2011,piliposyanrobertchess,c2207652-889e-11ef-9f5e-7731de7b8078,cf349672-e4a8-11eb-bf4c-8b74e7685f1d,2605,3032,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787771,gmakobianstl,actuary44,ca1249dc-d206-11e6-8042-000000000000,9e6f224e-99ec-11e0-8048-000000000000,3030,2603,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787773,infiniteflo,ilqar_74,f52d3504-785c-11f0-b120-59ae42de3fc4,5641ec82-fe0b-11ed-bd41-33b538b86553,2601,3027,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787775,crescentmoon2411,vm2027,da2a837c-a899-11e9-b429-29604cf4e1cd,db88cc5a-1bf5-11e9-8058-000000000000,3026,2600,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787777,hephaestus_11,dr_tyger,e9fc64ac-da3b-11f0-984e-cb02ac4e1564,8eb895f8-e89f-11e6-8058-000000000000,2599,3023,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787779,kirill_klukin,mammadzadag,833c5fca-6889-11e6-8054-000000000000,04c87aca-cdb6-11e5-8062-000000000000,3021,2592,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787781,jup1978,whiteknight2612,55e0cd36-c223-11e3-8022-000000000000,870aed50-6d2f-11e2-8018-000000000000,2588,3017,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787783,cayse,bapttoche,162d6828-dd4f-11e4-8034-000000000000,fd34e0d8-a50a-11ef-8a80-cd8475ff8dfe,3015,2587,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787785,alejandro2006lara,metiforce,8d69133e-e48c-11ef-87dd-87492a636cea,45acd830-aaba-11e9-8fc2-b1abd69122a5,2603,2999,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787787,formerprodigy,chuessco,83417b16-f9d4-11e8-800e-000000000000,dcbb0c00-844a-11ea-9828-ada4e8a8c541,3009,2583,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787789,lukaslebakken,durarbayli,68a7ab3c-d5ef-11f0-9fc9-7f003d2dbed1,6ccd818a-fdf3-11e4-8060-000000000000,2579,3008,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787791,silenceofdeaths,gmfyhr1,2ea3b9ca-5cba-11eb-8a66-559fc1f2000c,cbe8f6c2-26e0-11ed-b79e-d17d3ffd62ad,3006,2578,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787793,mr-uteligger,knvb,c72a082c-4db9-11ef-9311-81ffc3420a26,9abc3f90-062d-11e0-8055-000000000000,2578,3003,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787795,jcibarra,tiltedknight123,944efb44-8000-11e2-8060-000000000000,7d78af1e-d2ca-11e8-804a-000000000000,3003,2577,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787797,cristianchess19,trahtarbelarus,b45accac-3f65-11ea-917e-0d6639125b66,934358ba-9e81-11ea-99dd-cf59520a1faa,2581,2984,draw
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787799,iball95,mcqueen444,b0a717d0-601f-11e4-801c-000000000000,c0c98840-fdc7-11ef-8b08-df9b442a7552,2987,2572,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787801,miki_gb,ckgchess,baaf57d2-8dd4-11e9-8053-0373d289b324,e3575498-327c-11e6-800b-000000000000,2569,2974,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787803,tsaruk_maks,stt170116,862f3cb6-8725-11ea-8fd9-b7a7d018e77b,fef369b8-8552-11ee-bb92-bd872f4b75f0,2972,2566,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787805,komogro,kosak12,98076922-f861-11e7-802e-000000000000,62f3c8b6-04ef-11e4-803a-000000000000,2564,2965,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787807,dretch,asvz,bd5f2032-508a-11e1-8029-000000000000,4a7955b6-537b-11e7-8016-000000000000,2962,2562,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787809,queladri,jakopogi,e60390ea-f625-11eb-9ac8-11c00b799e5e,7cf6605c-02d6-11e1-8018-000000000000,2562,2959,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787811,pouya21,kotofeyca,940ab900-b178-11e5-805e-000000000000,d789f65c-9f64-11e6-8030-000000000000,2958,2559,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787813,alex_banzea,stollenmonster,769048cc-820e-11e3-8002-000000000000,173349f0-2eea-11ed-adec-2db227cbb7fe,2556,2956,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787815,sam_chessmood,ljuks68,29b09bcc-2023-11e7-8062-000000000000,b73a227a-32ea-11e9-8a98-6da744aa3642,2956,2556,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787817,sultaic,robertojbm,5e7f138c-0bae-11e5-8048-000000000000,667403cc-50c3-11e5-8002-000000000000,2563,2946,draw
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787819,nitzan_steinberg,teresin05,b2d28062-2742-11e6-8022-000000000000,93e2bcfa-0675-11eb-b6ab-a9d34ea7987c,2936,2567,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787821,deenzerz,fghsmn,ecae09a0-3c69-11eb-97ae-6f3dbf26852e,315f6280-8c1b-11e3-8036-000000000000,2550,2951,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787823,klimkoj,safikiet,aa2e4780-b072-11e5-8002-000000000000,9662d398-3292-11e8-8050-000000000000,2944,2547,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787825,sleeping_in_the_fire,moro182,a2fd2d66-1354-11ef-b751-215cdfc23b4b,b025fd98-e65a-11e2-8024-000000000000,2544,2944,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787827,mitrabhaa,propellerboy01,efb97f96-6feb-11e8-801c-000000000000,1fa2cfd0-cf8b-11f0-b0e2-d51f758f3c50,2926,2557,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787829,manukyan_artak,alexander_donchenko,76b737ae-b048-11e7-802c-000000000000,30ddfbba-5831-11e2-8032-000000000000,2539,2939,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787831,qminhlcf,madeinleningrad,c0e73e66-70dd-11ea-9555-b77ddb3bda98,19e6435e-d2c6-11f0-b2e7-bb244155bd7a,2940,2538,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787833,bencus12,lamomiajunior,2a67b56e-9549-11e2-803c-000000000000,19b55a26-7544-11eb-8935-15c7e2dedca4,2536,2939,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787835,alexrustemov,deanklobucar,1320045c-7cbd-11ea-9893-676cf2bf53cc,bea8b94a-db7b-11f0-adf0-2f2d8409e7f8,2935,2533,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787837,mapl3man,iwanyu,c560ce16-e444-11e8-805a-000000000000,0bb98752-ecca-11e4-8020-000000000000,2532,2934,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787839,byniolus,niviattack,3eca1392-17d6-11e4-8030-000000000000,a00e84ea-976c-11f0-a0fe-f7c87080b921,2933,2532,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787841,cartonmaster,garayevkanan,4fd47ea8-1de2-11ef-a3b0-e9eede61eec9,d79a955c-547b-11ed-aaba-85edcf2099bf,2530,2930,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787843,chesniu,cherneevo_23,3fbbd8ae-142d-11ea-8018-61feec0064d0,f6db7d44-6f6d-11ec-a908-bbd3ac0cbf76,2930,2529,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787845,eloist,aa175,4502ec1a-9c9b-11e6-803a-000000000000,bcb7d764-cd5d-11e6-804e-000000000000,2527,2928,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787847,superchess02,sofiia_hryzlova,1f6d2724-59df-11e8-803c-000000000000,db4a641a-b737-11e8-800c-000000000000,2926,2524,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787849,witty_alien,a-fier,a0e0c564-621a-11e5-8044-000000000000,8d91bd12-80d4-11e2-8000-000000000000,2522,2924,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787851,csb7,mostafasakha,27e2f8b6-6b94-11ea-a4f7-511471d75342,cd8934ec-c98f-11dc-8001-000000000000,2924,2521,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787853,nastypanda,flawless_fighter,ff00e07a-c188-11e5-8006-000000000000,7a75eea4-9062-11e7-8058-000000000000,2537,2906,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787855,germanovs_georgijs,rcc_2024,2bb76884-6dae-11ef-9998-2dc298a2dd08,3f5241ae-380a-11ef-a051-55f6cd0a1169,2920,2520,white_win
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787857,windwhistler11,alexpapasimakopoulos,0ee6d838-a3df-11ed-b2f2-b3d6fa253325,f1c865e6-a082-11de-802c-000000000000,2517,2917,white_loss
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1,1,https://www.chess.com/game/live/165052787859,darkalekhine,bonantagulo,fd5aee1e-c938-11e7-800a-000000000000,19fe5a44-97b6-11ea-aa4a-d184b8263180,2916,2515,white_win
