event,tournament_url,tournament_start_time,round,group,game_url,white_username,black_username,white_uuid,black_uuid,white_rating,black_rating,target,white_result_code,black_result_code,fen,eco,end_time,pgn_result,termination
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390699,chesniu,viktorskliarov,3fbbd8ae-142d-11ea-8018-61feec0064d0,cd041d14-50d9-11e5-8038-000000000000,2951,2798,white_win,win,resigned,8/8/1N2k3/pK6/P7/1PP5/8/6b1 b - - 0 52,https://www.chess.com/openings/Sicilian-Defense-Bowdler-Attack-2...Nc6,1770746526,1-0,chesniu won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390701,lamomiajunior,nikolakis2014,19b55a26-7544-11eb-8935-15c7e2dedca4,b494ab4e-c416-11e5-805e-000000000000,2931,2792,white_win,win,timeout,8/4kP2/8/1p1B4/p2K4/8/P4r2/4R3 b - - 8 61,https://www.chess.com/openings/Kings-Indian-Defense-Makogonov-Variation-5...O-O-6.Be3,1770746608,1-0,lamomiajunior won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390705,meri-arabidze,alexpapasimakopoulos,7802cb8c-9b5b-11e9-8326-25c78da3cc5a,f1c865e6-a082-11de-802c-000000000000,2796,2920,white_loss,timeout,win,8/8/8/7K/5bN1/6kp/8/8 w - - 2 72,https://www.chess.com/openings/English-Opening-Anglo-Indian-Queens-Indian-Formation...10.bxc3-c5-11.d4-cxd4-12.cxd4,1770746576,0-1,AlexPapasimakopoulos won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390707,manitodeplomo,only_strong_moves,4a94108c-2672-11e0-8026-000000000000,d4e61ebe-f84b-11e5-804a-000000000000,2784,2915,white_loss,timeout,win,8/p7/1p4p1/2p4k/2Bb4/8/4K3/8 w - - 0 51,https://www.chess.com/openings/Queens-Indian-Defense-Fianchetto-Nimzowitsch-Variation-Timman-Line,1770746602,0-1,only_strong_moves won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390709,anasta10,flawless_fighter,360978ce-833b-11e1-8035-000000000000,7a75eea4-9062-11e7-8058-000000000000,2775,2901,white_loss,resigned,win,8/5p1k/6p1/5b1p/Q1pq4/6R1/5PP1/1r1B2K1 w - - 8 36,https://www.chess.com/openings/Four-Knights-Game-Scotch-Variation-Accepted...8.O-O-d5-9.exd5-cxd5-10.h3,1770746471,0-1,Flawless_Fighter won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390711,kingnb,logicbaba,41c52ee2-f1a2-11e8-8044-000000000000,3aa55ff4-5b2d-11e7-8028-000000000000,2880,2726,white_loss,timeout,win,8/6pp/5k2/8/K5P1/2q4P/Pq6/8 w - - 1 63,https://www.chess.com/openings/Queens-Gambit-Declined-Semi-Slav-Defense-Accelerated-Move-Order...6.Bd3-Nf6-7.O-O-O-O,1770746626,0-1,LogicBaba won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390713,szparu,yohankrokov,0f94b318-ad58-11e8-804c-000000000000,8d6419fe-e4cd-11ec-b461-d92f3cf840d7,2880,2707,white_win,win,resigned,8/3k2p1/b4pPp/P1pNpP1P/2P1P3/3P4/1K6/8 b - - 4 57,https://www.chess.com/openings/Closed-Sicilian-Defense-Grand-Prix-Attack-3...e6-4.Nf3-d5-5.Bb5,1770746423,1-0,Szparu won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390715,grotbchess,alen_chessmate,f394fa60-1b30-11ed-821d-3dde96eee1b8,156a92fe-3aa1-11ee-a73d-cdcfb087ab89,2719,2862,white_win,win,resigned,8/8/8/8/Pk2K3/8/1N6/8 b - - 2 65,https://www.chess.com/openings/Sicilian-Defense-Nyezhmetdinov-Rossolimo-Attack...4.O-O-Nge7-5.Re1-Ng6-6.c3,1770746551,1-0,GrotBchess won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390717,individoom,gh6999,1bbcc964-085e-11e7-8028-000000000000,fa7cc6f0-4a50-11ee-9774-5d994a4dbf73,2870,2669,white_win,win,resigned,5k2/R7/3p1n2/2pPp3/2P1P2p/3K4/4N3/8 b - - 0 40,https://www.chess.com/openings/Trompowsky-Attack-Raptor-Variation-3...c5-4.d5,1770746454,1-0,Individoom won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390719,kasimovr21,shield12,d0963dfe-bddc-11ed-9001-137dd82afe4c,82287630-10ae-11e9-8000-000000000000,2699,3077,draw,timevsinsufficient,timevsinsufficient,8/4b3/8/8/8/4kp2/8/6K1 b - - 3 92,https://www.chess.com/openings/Sicilian-Defense-French-Variation...5.Nc3-d5-6.exd5-exd5,1770746641,1/2-1/2,Game drawn by timeout vs insufficient material
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390721,iball95,yyaroslavchess2010,b0a717d0-601f-11e4-801c-000000000000,d190e8f4-518c-11ef-8f41-ff136e74d75d,2989,2714,white_win,win,resigned,8/1R3p2/1P2k3/4P1p1/p2P1rPp/4KP1P/8/8 b - - 0 37,https://www.chess.com/openings/French-Defense-Exchange-Variation...4.Nc3-Bb4-5.Bd3-Nc6,1770746351,1-0,Iball95 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390723,robertojbm,gryffindorac8,667403cc-50c3-11e5-8002-000000000000,a3f57b8c-ab45-11ee-9a0e-c9f4b8d5f224,2926,2709,white_win,win,resigned,7k/2K5/bP6/8/8/3B4/7P/8 b - - 14 72,https://www.chess.com/openings/Colle-System-3...e6-4.Bd3-Be7-5.Nbd2,1770746583,1-0,RobertoJBM won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390725,trojan-knight,a-fier,928b15c2-9fd9-11ee-be05-63b27c923ece,8d91bd12-80d4-11e2-8000-000000000000,2711,2886,white_loss,timeout,win,8/8/8/8/1K6/8/1P4kp/8 w - - 1 71,https://www.chess.com/openings/Kings-Pawn-Opening-Latvian-Gambit-Accepted,1770746552,0-1,A-Fier won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390727,m_pank_537,mikakarttunen,5a3ae7e8-8bb6-11ed-860d-c72b043da496,61f50674-8cde-11e4-8038-000000000000,2838,2702,white_win,win,resigned,6k1/5p1p/P1Bp4/3P1p2/4p3/2b2N2/5P1P/6K1 b - - 1 35,https://www.chess.com/openings/Sicilian-Defense-Smith-Morra-Gambit-2...cxd4-3.Qxd4-Nc6,1770746370,1-0,M_Pank_537 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390729,mathiascasalaspro,gianmarco_es,d2f1b3a4-bb31-11ea-972c-972b0b4b89e3,acd79fce-8307-11e5-802a-000000000000,2699,2815,white_loss,checkmated,win,8/K4p2/8/7b/4k3/8/r7/1q6 w - - 10 71,https://www.chess.com/openings/English-Opening-Caro-Kann-Defensive-System-2.g3-Nf6-3.Bg2-d5,1770746575,0-1,Gianmarco_es won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390731,elcandado,zverr1,8ce59dea-e8a6-11e7-801e-000000000000,f4a0ecd6-8cc2-11e7-8006-000000000000,2806,2689,white_win,win,checkmated,3K1k2/8/5RQ1/6P1/1P5q/8/8/8 b - - 16 64,https://www.chess.com/openings/London-System-3...g6-4.e3-Bg7-5.h3,1770746561,1-0,elcandado won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390733,semetey,ant_chess_2019,a5d3e61a-bc42-11df-8004-000000000000,0318e9ca-bc42-11e9-861b-71f5129593e3,2675,2802,white_loss,checkmated,win,6k1/1Q3p1p/3Np1p1/p2n4/P4P2/1P4PP/4R1K1/5q1r w - - 7 33,https://www.chess.com/openings/Birds-Opening...3.b3-Bg7-4.Bb2-O-O,1770746330,0-1,ant_chess_2019 won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390735,granatomet552,vladgoncharov,d6b3c424-e1cb-11ec-898a-173b0fcdd453,8a783616-28ab-11e5-800e-000000000000,2799,2665,white_win,win,resigned,5nk1/4qpP1/4p3/4P3/6p1/Pp2Q3/1P6/1K5R b - - 0 33,https://www.chess.com/openings/French-Defense-Main-Line-Steinitz-Variation-7...a6,1770746351,1-0,Granatomet552 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390737,antoni_radzimski,sn2022s,6153a770-5802-11f0-8460-9904f782dd37,736147d0-7111-11e9-a2c9-95fc7a164d54,2779,2679,white_loss,resigned,win,8/6kp/4ppp1/3b4/5KPP/P2R1P2/5rr1/4R3 w - - 2 43,https://www.chess.com/openings/Sicilian-Defense-OKelly-Venice-System...5.d4-Nf6-6.Be2-e6-7.O-O,1770746350,0-1,sn2022s won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390739,pizzalover2502,scrambleurbrain,04828fea-e61d-11ef-8507-4390dc4c1d24,a739e196-e362-11e6-805a-000000000000,2660,2795,white_loss,timeout,win,8/4Q3/6p1/5k2/5b2/7P/3rK1P1/8 w - - 27 69,https://www.chess.com/openings/Sicilian-Defense-Open-Najdorf-English-Attack...11.exd5-g6-12.Be2-Bg7-13.O-O,1770746514,0-1,scrambleurbrain won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390741,kz_champ_gm,nicki2013,7beb7a82-1a0d-11f0-962b-cdad8d7bf74e,7305e02a-29d2-11e8-8038-000000000000,2640,2795,white_loss,resigned,win,8/pQ6/7k/2pqb3/1K6/1P6/P7/8 w - - 0 56,https://www.chess.com/openings/Reti-Opening-Kings-Indian-Attack-Symmetrical-Defense...5.d3-d6-6.e4-e5,1770746566,0-1,Nicki2013 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390743,ginger_gm,dey2580,a01fec36-16db-11e3-8046-000000000000,750ce062-0d0d-11e8-8014-000000000000,2790,2654,white_win,win,resigned,4r2k/1p3N2/p4P1q/8/P2Q3P/2P3R1/1P4PK/8 b - - 0 42,https://www.chess.com/openings/Trompowsky-Attack-2...c5-3.d5-d6-4.Nc3,1770746553,1-0,Ginger_GM won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390745,oliver_wartiovaara,bazar-wokzal,0f05b030-682c-11e8-8052-000000000000,8e53d6f4-5d70-11e7-8044-000000000000,2765,2656,white_loss,resigned,win,1kr5/pp6/1n2p3/3pP3/3P4/1P3qP1/P1nKN3/R5Q1 w - - 0 33,https://www.chess.com/openings/Nimzowitsch-Defense-Scandinavian-Bogoljubov-Vehre-Variation-4.e5-Nd7,1770746327,0-1,bazar-wokzal won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390747,coachsuhaas,georgiossouleidis,f86cc7ce-c5b8-11de-8029-000000000000,73607eb6-7e59-11e1-8015-000000000000,2635,2758,white_loss,timeout,win,8/3R2R1/3p1rr1/3Pp1kp/8/8/4K3/8 w - - 6 56,https://www.chess.com/openings/Kings-Indian-Defense-Orthodox-Variation-6...e5-7.O-O,1770746585,0-1,GeorgiosSouleidis won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390749,maurinm,kimkibo,1b4a023a-a32e-11ea-a49c-dd93aafea3fc,630804d4-bdc3-11ed-920e-fffc14897d9e,2752,2633,white_win,win,timeout,2Q5/8/5p2/3pn1pk/P3b3/6P1/5K2/8 b - - 2 49,https://www.chess.com/openings/Queens-Gambit-Declined-Exchange-Positional-Line-5...c6-6.e3,1770746612,1-0,MaurinM won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390751,lerry0525,janmur7,f6850230-b2c7-11e4-8012-000000000000,87d116c4-d633-11e8-805e-000000000000,2750,2625,white_win,win,checkmated,4R1k1/5rpp/3p4/2p5/2B5/4P1P1/5P1P/b5K1 b - - 0 31,https://www.chess.com/openings/Indian-Game-Pawn-Indian-Variation-3.Nc3,1770746268,1-0,Lerry0525 won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390753,actuary44,im_alex_ivanov,9e6f224e-99ec-11e0-8048-000000000000,e3c1bbce-1e8c-11e7-8028-000000000000,2623,2736,draw,repetition,repetition,8/8/5p1n/3k3P/3p1K2/1P1N4/8/8 w - - 8 65,https://www.chess.com/openings/Alapin-Sicilian-Defense...4.d4-cxd4-5.cxd4-Nc6,1770746580,1/2-1/2,Game drawn by repetition
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390755,ural58,crazy_m_attack,eb13f844-b84f-11e7-801a-000000000000,f2651100-ebb7-11ec-80d3-7d93ca5a908a,2620,2725,white_win,win,checkmated,7Q/8/KP5k/5Q2/8/8/7b/8 b - - 2 69,https://www.chess.com/openings/Sicilian-Defense-Cowboy-Attack,1770746616,1-0,ural58 won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390757,tiltedknight123,casper,7d78af1e-d2ca-11e8-804a-000000000000,31015404-9022-11e9-98b4-4dc9ef717025,2595,2738,white_loss,timeout,win,7K/2p5/8/4qr2/5p2/8/3bk3/8 w - - 12 74,https://www.chess.com/openings/Queens-Gambit-Accepted-3.Nc3-a6-4.a4-Nc6,1770746616,0-1,Casper won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390759,propellerboy01,stormstrategist,1fa2cfd0-cf8b-11f0-b0e2-d51f758f3c50,f3d7fba8-28de-11f0-bcd1-0f51f6e8a2b5,2593,2731,white_loss,resigned,win,6k1/3n1p1p/3p2p1/3Pp1b1/4P3/1pr2PNP/1PbN2P1/R5K1 w - - 0 28,https://www.chess.com/openings/Sicilian-Defense-Canal-Attack-3...Nd7-4.a4-Nf6,1770746288,0-1,StormStrategist won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390761,dawidczerw,albadelomass,04e4624a-7031-11e5-8046-000000000000,3fc3faee-738b-11ef-8596-73c8f652b22f,2703,2430,white_loss,timeout,win,6Q1/8/4R1N1/1krK4/8/8/8/8 w - - 5 82,https://www.chess.com/openings/Closed-Sicilian-Defense-Grand-Prix-Attack...4.Nf3-d5-5.Bb5-Nf6,1770746591,0-1,albadelomass won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390763,byniolus,cocosiukas,3eca1392-17d6-11e4-8030-000000000000,05346060-2fae-11ef-86d2-ff736a4cdee5,2907,2516,white_win,win,resigned,2r2bk1/1b3p1p/1Q4p1/p2pB3/P2P4/3RPN1P/1P3PPK/2q5 b - - 0 25,https://www.chess.com/openings/Indian-Game-East-Indian-London-System...5.Be2-d6-6.h3-b6,1770746240,1-0,Byniolus won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390765,cosmokramer2260,krzyzan94,b3ee9a54-a792-11e7-8008-000000000000,8eba77b8-19ea-11e5-801a-000000000000,2683,2831,white_win,win,timeout,8/8/1Q5R/2p3k1/P1P5/3K4/8/8 b - - 0 60,https://www.chess.com/openings/Old-Indian-Defense-Ukrainian-Two-Knights-Variation-4...Nbd7-5.e4-g6,1770746610,1-0,CosmoKramer2260 won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390767,nikitashandrygin,eleyah,52c952c6-43fc-11e8-8058-000000000000,92cd7f66-64b2-11ec-89a4-e57eb169353b,2827,2669,draw,repetition,repetition,7R/8/2r2p2/4p1k1/7p/7P/5PK1/8 w - - 16 57,https://www.chess.com/openings/Sicilian-Defense-Wing-Marshall-Carlsbad-Variation,1770746500,1/2-1/2,Game drawn by repetition
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390769,colleofduty,liusia,d1ecfdca-6ef4-11f0-a828-af2bf2994a00,f3099d34-b82e-11e9-8d1c-a708766c9d27,2834,2661,white_win,win,resigned,2rq1k2/pb3rQp/1p2p1p1/2pn4/2B1p3/1P2P3/PB4PP/2R2RK1 b - - 3 27,https://www.chess.com/openings/Queens-Gambit-Declined-Three-Knights-Variation...9.Bb2-c5-10.cxd5-exd5-11.Rc1,1770746376,1-0,ColleOfDuty won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390771,vesper2018,boundless_strike,85779c9e-821a-11e8-8012-000000000000,585337ca-c3ff-11e7-8024-000000000000,2675,2815,white_win,win,checkmated,4k2r/p2RQp1p/1p2n1p1/2p1P3/5q2/B7/P1P2P1P/6K1 b k - 1 24,https://www.chess.com/openings/Scandinavian-Defense-Mieses-Kotrc-Main-Line-Anderssen-Counterattack-5.dxe5,1770746501,1-0,Vesper2018 won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390773,ganiev_artur11,samdanov,d0e8b0e0-7dbd-11f0-8d96-4be7bd3b3fff,8441b428-cae4-11e8-8022-000000000000,2829,2639,white_win,win,resigned,5k2/7p/pp6/3bB3/2P5/1P5P/P3N1P1/6K1 b - - 0 33,https://www.chess.com/openings/Reti-Opening-Sicilian-Invitation-2.b3-Nc6-3.Bb2-d5-4.e3,1770746429,1-0,Ganiev_Artur11 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390775,kildepiotr,joliyroger,336d7186-46bf-11e7-8022-000000000000,9330148a-914d-11ea-bce5-79fb359eb6a4,2813,2634,white_win,win,timeout,3r1k2/3q1pp1/p6p/2P5/1p2QPb1/6P1/P4R1P/4R1K1 b - - 0 41,https://www.chess.com/openings/English-Opening-Agincourt-Defense...6.d4-cxd4-7.Nxd4-O-O-8.Nc3,1770746585,1-0,Kildepiotr won on time
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390777,rafaelsharon,alomaterapia,81dace2e-ad93-11f0-861f-850e753fb3df,b57e76c4-6f44-11ea-8467-354da875516e,2776,2648,white_loss,resigned,win,8/6p1/7p/6PP/7K/5kB1/8/7q w - - 1 66,https://www.chess.com/openings/Queens-Gambit-Declined-Cambridge-Springs-Defense,1770746596,0-1,Alomaterapia won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390779,nigirisushies,xiaoxuan2012,6a8aa0be-ea46-11e7-8012-000000000000,04984722-c26f-11e9-9144-294ce7dc71da,2631,2776,white_loss,resigned,win,8/4q2k/p5pp/8/1P1p4/1KP2P2/P7/8 w - - 0 49,https://www.chess.com/openings/Giuoco-Piano-Game...7.Bb3-Ba7-8.Re1-h6-9.Nbd2,1770746586,0-1,xiaoxuan2012 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390781,dosto07,karinachess1,a105c37c-8caa-11ea-a515-335706bb5e77,2dfc005a-3b6e-11e4-8000-000000000000,2646,2732,white_win,win,checkmated,8/8/8/8/6KP/8/Q7/1Q1k4 b - - 4 62,https://www.chess.com/openings/Sicilian-Defense-OKelly-Venice-System-3...d5-4.exd5-Qxd5-5.d4,1770746581,1-0,dosto07 won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390783,juan-jose-taylor-rodrigue,allblacksgoat,641e11e4-1431-11f0-ae71-17e7ecc59ca2,98d5adaa-300d-11f0-9989-3b3adc83caf0,2627,2729,white_loss,resigned,win,8/4k3/1nN5/8/1p2P3/3K4/1r6/8 b - - 1 58,https://www.chess.com/openings/Englund-Gambit-2.dxe5,1770746497,0-1,allblacksGOAT won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390785,ninjatrick,apollonzerotv,8df78990-58a0-11e8-8048-000000000000,d10059fc-8eb6-11e6-804a-000000000000,2697,2639,white_loss,resigned,win,7k/pb3p2/1p2p2p/2b5/2p5/2N2qP1/PP2NP2/3R1RK1 w - - 1 26,https://www.chess.com/openings/Queens-Indian-Defense-Fianchetto-Classical-Nimzowitsch-Line,1770746380,0-1,APOLLONZEROTV won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390787,andrew-blr,elnaz_kaliakhmet,27bece2c-c3fe-11e7-804a-000000000000,a09c19fe-f96a-11ea-884b-0dca46a73c88,2695,2635,white_loss,resigned,win,4r2k/pp4pp/8/4r3/2Q5/P4nP1/R3N2P/2BK1q2 w - - 0 30,https://www.chess.com/openings/Nimzo-Indian-Defense-Kmoch-Variation-4...O-O-5.a3-Bxc3-6.bxc3,1770746403,0-1,Elnaz_Kaliakhmet won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390789,fariza2018,infiniteflo,469aec6e-974a-11ea-b393-b37b4176a1c1,f52d3504-785c-11f0-b120-59ae42de3fc4,2701,2615,draw,insufficient,insufficient,8/8/7n/8/1K5k/8/8/8 w - - 0 66,https://www.chess.com/openings/Sicilian-Defense-Open-Najdorf-Opocensky-Traditional-Line-9.Qd3,1770746531,1/2-1/2,Game drawn by insufficient material
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390791,therabbit19,cristianchess19,26f5cef0-d012-11ef-be6b-b36a5ac852bd,b45accac-3f65-11ea-917e-0d6639125b66,2689,2599,white_loss,resigned,win,8/3k3p/6p1/b7/5P2/6P1/1K1p3P/2r5 w - - 0 49,https://www.chess.com/openings/English-Opening-Anglo-Indian-Kings-Indian-Defense-3.b3-Bg7-4.Bb2-O-O-5.e3,1770746569,0-1,cristianchess19 won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390793,witty_alien,banane_verte,a0e0c564-621a-11e5-8044-000000000000,ec13ec92-53b0-11e9-a5c6-1f5155a3299d,2546,2704,white_loss,resigned,win,8/1p1k2pp/p7/3P1pb1/4p3/PP1rNP2/4K1PP/2R5 w - - 1 31,https://www.chess.com/openings/French-Defense-Tarrasch-Open-Euwe-Keres-Line-4...cxd4-5.Nxd4-Nf6,1770746421,0-1,banane_verte won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390795,rollercoaster29,sofiia_hryzlova,49954d56-3e41-11ed-b944-f70f3e61c401,db4a641a-b737-11e8-800c-000000000000,2694,2544,white_win,win,checkmated,2rq3r/pp3Pbk/2n3Qp/3pP3/3P4/2B5/PPN4P/6RK b - - 1 31,https://www.chess.com/openings/French-Defense-Advance-Paulsen-Euwe-Variation...7.Na3-cxd4-8.cxd4-Nf5-9.Nc2,1770746293,1-0,rollercoaster29 won by checkmate
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390797,robert_sava,cartonmaster,01eeaaa8-fe0b-11e8-8060-000000000000,4fd47ea8-1de2-11ef-a3b0-e9eede61eec9,2688,2543,white_win,win,resigned,3rr3/pp2ppkp/2p3p1/Q1Pb4/3P4/P5P1/1P3PBP/R2R2K1 b - - 0 20,https://www.chess.com/openings/Kings-Indian-Defense-Fianchetto-Yugoslav-Panno-System-6...c6-7.Nc3,1770746229,1-0,Robert_Sava won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390799,caroexpert,fischerbobbyjames,7b35f234-9a97-11e5-8000-000000000000,b02d710c-1c86-11ec-97d5-09ce74f9928d,2820,2530,white_win,win,resigned,8/1P3Nk1/R5p1/7p/4P3/P2n2P1/5P1P/4nK2 b - - 4 41,https://www.chess.com/openings/Queens-Gambit-Declined-3.Nf3-a6-4.g3-dxc4-5.Bg2,1770746345,1-0,Caroexpert won by resignation
feb_2026,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-10-2026-6221327,1770739200,10,1,https://www.chess.com/game/live/165059390801,deanklobucar,mw86,bea8b94a-db7b-11f0-adf0-2f2d8409e7f8,b6cab4f0-f67d-11e5-8018-000000000000,2531,2764,white_loss,timeout,win,6k1/5pp1/4p3/P3Q2p/r6P/3q2P1/KB3P2/8 w - - 3 42,https://www.chess.com/openings/French-Defense-Rubinstein-Blackburne-Defense...6.Qe2-Be7-7.Nf3-O-O,1770746579,0-1,mw86 won on time
